date,o,h,l,c,v,PE_Ratio,PB_Ratio,Turnover,60MA,30D_MA_slope,MA_bias,30D_CP_slope,MA_slope,bias,CP_slope,foreign_NetBuy_Sell,investment_NetBuy_Sell,dealer_NetBuy_Sell,foreign_holding,investment_holding,dealer_holding,Institutional_investors_holding,foreign_holding_ratio,investment_holding_ratio,dealer_holding_ratio,Institutional_investors_holding_ratio,macro_index,K9,MACD_Col,KD_HL,KD_Turn,KD_10_Slope,KD_30_Slope,KD_50_Slope,MACD_HL,MACD_Turn,MACD_Directions,MACD_Direction_Avg,MACD_Trends,MACD_Trend_Avg,RBK,Up,Down,Conti,Count,K_Pattern,Bullish_Hammer,Bullish_BeltHold,cross,inverted_Hammer,TYPE,TYPE2,TYPE2,forwardReturn_10D,forwardReturn_20D,forwardReturn_30D
20150320,9706.35,9749.69,9705.32,9749.69,5786926,13.7,1.74,0.43,9380.09,8.1,0.0386,8.41,Z+0.5D,Z+0.5D,Z+0D,-55585,-17732,-7053,182931187,4077842,4274151,191283180,38.79,0.79,0.68,40.26,101.33,81.23,3.647,1,0,0.4909,-0.079,-0.0588,1,0,1,-10.35,1,0,0.0045,0.0045,0.0046,3,None,red_lower_shadows>upper_shadows,1,1,0,0,hold,hold,0,-0.011055736,-0.022124806,0.00702689
20150323,9759.88,9775.63,9729.81,9758.09,5613302,13.7,1.74,0.37,9395.59,8.19,0.0379,8.94,Z+0.5D,Z+0.5D,Z+0D,3432,-25716,33414,182914464,4052165,4308253,191274882,38.78,0.79,0.68,40.25,101.33,85.56,7.976,1,0,0.8613,0.1138,-0.0224,1,0,2,0,2,0,-0.0002,0.0016,0.0029,1,3R,black_lower_shadows>upper_shadows,0,0,1,0,hold,hold,0,-0.019073405,-0.014868688,-0.00553182
20150324,9759.96,9768.71,9701.33,9731.66,5482581,13.7,1.74,0.35,9409.8,8.31,0.0336,8.7,Z+0.5D,Z+0.5D,Z+0D,-5541,-21339,3079,182908464,4031064,4311722,191251250,38.7,0.79,0.68,40.17,101.33,84.79,8.316,1,-1,0.9791,0.2526,0.0219,1,0,3,0,3,0,-0.0029,0.0009,0.0031,2,None,black_lower_shadows>upper_shadows,0,0,0,0,hold,hold,0,-0.016813164,0.006764519,-0.004075358
20150325,9739.25,9743.58,9653.47,9667.83,5204949,13.6,1.73,0.34,9420.94,8.44,0.0259,8.06,Z+0.5D,Z+0D,Z+0D,-104999,-27354,-28806,183007070,4003936,4283031,191294037,38.68,0.78,0.67,40.13,101.33,76.18,4.326,0,0,0.6412,0.1762,0.3104,1,-1,4,0,0,6.65,-0.0074,0.0004,0.0015,3,None,black_lower_shadows>upper_shadows,0,0,0,0,hold,hold,0,-0.005185238,0.025388324,-0.000425121
20150326,9579.63,9619.12,9540.03,9619.12,5409431,13.5,1.72,0.43,9429.68,8.56,0.0199,7.41,Z+0.5D,Z+0D,Z+0D,-101620,-34991,-32303,182875603,3968954,4253765,191098322,38.35,0.77,0.67,39.79,101.33,64.26,-4.327,0,0,0.3064,-0.1172,0.4401,-1,0,1,6.07,1,0,0.0041,0.0041,0.0083,1,3B,red_lower_shadows>upper_shadows,1,0,0,0,hold,hold,0,0.004927686,0.036801703,0.006404952
20150327,9593.07,9608.44,9503.72,9503.72,5202683,13.4,1.7,0.41,9436.44,8.65,0.0071,6.38,Z+0.5D,Z+0D,Z+0D,-209514,-12226,-40628,182648181,3957022,4216437,190821640,38.1,0.77,0.66,39.53,101.33,42.84,-14.523,0,0,0.0862,-0.5927,-0.1465,-1,0,2,0,2,0,-0.0094,0.0016,0,1,None,black_without_lower_shadows,0,0,0,0,hold,hold,0,0.014573241,0.04767712,0.023189867
20150330,9533.38,9556.25,9503.53,9521.87,4730427,13.4,1.7,0.33,9442.04,8.73,0.0084,5.47,Z+0.5D,Z+0D,Z+0D,18572,-11831,-11649,182672483,3945396,4204897,190822776,38.16,0.77,0.66,39.59,101.33,30.81,-20.941,0,0,-0.2375,-0.8312,-0.5337,-1,0,3,0,3,0,-0.0012,0.0024,0.0019,2,None,black_upper_shadows>_lower_shadows,0,0,0,0,hold,hold,0,0.001910339,0.0348629,0.009342703
20150331,9568.38,9594.75,9527.87,9586.44,5582682,13.5,1.69,0.38,9449.17,8.79,0.0144,4.58,Z+0.5D,Z+0D,Z+0D,14547,-683,129,182661153,3944841,4205205,190811199,38.2,0.77,0.66,39.63,101.33,30.7,-21.289,0,0,-0.6597,-0.6681,-0.4933,-1,0,4,0,4,0,0.0019,0.0028,0.0061,1,2B,red_lower_shadows>upper_shadows,0,0,0,0,hold,hold,0,0.007346836,0.024368796,-0.000726026
20150401,9575.11,9575.11,9503.53,9507.66,4767155,13.6,1.67,0.32,9454.06,8.82,0.0057,2.88,Z+0.5D,Z+0D,Z+0D,-124709,-5436,-18447,182484941,3939571,4186802,190611314,38.14,0.77,0.66,39.57,101.07,20.97,-24.043,0,0,-1.2313,-0.8185,-0.9611,-1,0,5,0,5,0,-0.0071,0,0.0004,1,None,black_without_upper_shadows,0,0,0,0,hold,hold,0,0.006654634,0.035485072,0.010353757
20150402,9535.98,9628.95,9535.98,9600.32,4444159,13.7,1.69,0.34,9460.43,8.83,0.0147,1.56,Z+0.5D,Z+0D,Z+0D,117877,-3147,-12310,182621023,3936694,4174735,190732452,38.25,0.77,0.66,39.68,101.07,25.84,-20.557,0,1,-1.1454,-0.697,-0.7341,-1,1,6,0,0,-17.02,0.0067,0.0097,0.0067,1,None,red_upper_shadows>_lower_shadows,0,0,0,0,hold,hold,0,-0.004944627,0.022896112,0.012129804
20150407,9619.97,9653.97,9613.33,9641.9,4475869,13.8,1.69,0.33,9466.35,8.83,0.0184,0.88,Z+0.5D,Z+0D,Z+0D,37974,2844,35025,182661520,3940223,4210027,190811770,38.18,0.78,0.66,39.62,101.07,34.62,-14.67,0,0,-0.9048,-0.5669,-0.4105,-1,0,7,0,0,0,0.0023,0.0035,0.003,2,None,red_upper_shadows>_lower_shadows,0,1,0,0,hold,hold,0,-0.011192815,0.018284778,0.004502225
20150408,9646.07,9654.67,9562,9571.97,4964321,13.7,1.68,0.34,9471.41,8.81,0.0106,-0.09,Z+0.5D,Z+0D,Z-0D,-127849,5325,-8834,182522559,3946270,4201398,190670227,38.01,0.77,0.66,39.44,101.07,32.58,-13.552,0,-1,-0.9565,-0.7826,-0.3856,-1,0,8,0,0,0,-0.0077,0.0009,0.001,1,2R,black_lower_shadows>upper_shadows,0,0,0,0,hold,hold,0,0.004286474,0.013804891,0.000688469
20150409,9597.21,9663.05,9559.71,9568.04,5487812,13.7,1.68,0.36,9475.76,8.76,0.0097,-0.9,Z+0.5D,Z+0D,Z-0D,28590,9792,13506,182548371,3957062,4214968,190720401,38,0.77,0.66,39.43,101.07,35.2,-12.44,0,1,-0.7721,-0.8162,-0.3415,-1,0,9,0,0,0,-0.003,0.0068,0.0009,2,None,black_upper_shadows>_lower_shadows,0,0,0,0,hold,hold,0,0.023980878,0.012955631,0.007395454
20150410,9626.88,9648.34,9582.84,9617.7,4888368,13.8,1.69,0.33,9481.48,8.7,0.0143,-0.71,Z+0.5D,Z+0D,Z-0D,88529,4683,-18281,182607485,3962251,4196854,190766590,38.16,0.76,0.66,39.58,101.07,47.32,-9.614,0,0,-0.306,-0.6022,-0.2389,-1,0,10,0,0,0,-0.001,0.0022,0.0036,3,None,black_lower_shadows>upper_shadows,0,0,0,0,hold,hold,0,0.03073292,0.004784928,0.002856192
20150413,9622.64,9666.52,9622.59,9666.52,4689420,13.8,1.7,0.31,9491.79,8.66,0.0182,0.28,Z+0.5D,Z+0D,Z+0D,88377,12593,35874,182697022,3974844,4232878,190904744,38.15,0.77,0.67,39.59,101.07,64.88,-5.077,0,0,0.4151,-0.2415,-0.1232,-1,0,11,0,0,0,0.0045,0.0045,0.0046,1,3B,red_lower_shadows>upper_shadows,1,1,0,0,hold,hold,0,0.031717723,0.001470022,0.00029897
20150414,9646.28,9664.1,9631.19,9642.22,5377952,13.8,1.69,0.34,9501.16,8.64,0.0147,0.6,Z+0.5D,Z+0D,Z+0D,9207,6943,23370,182735132,3981949,4256458,190973539,38.04,0.77,0.67,39.48,101.07,71.62,-2.853,0,0,0.8435,-0.083,-0.1133,-1,0,12,0,0,0,-0.0004,0.0018,0.0011,1,None,black_upper_shadows>_lower_shadows,0,0,1,0,hold,hold,0,0.032628378,0.008492857,0.005322426
20150415,9629.7,9654.15,9508.14,9540.06,5776808,13.6,1.68,0.41,9506.19,8.59,0.0036,0.1,Z+0.5D,Z+0D,Z+0D,-397521,4949,-55966,182358661,3987946,4201050,190547657,37.92,0.77,0.67,39.36,101.07,55.22,-6.894,0,-1,0.5871,-0.3076,-0.4515,-1,-1,13,0,1,0,-0.0094,0.0025,0.0034,2,None,black_lower_shadows>upper_shadows,0,0,0,0,hold,hold,0,0.03288973,0.007418192,0.018110997
20150416,9578.71,9656.87,9578.71,9656.87,5454888,13.8,1.7,0.37,9513.54,8.53,0.015,0.42,Z+0.5D,Z+0D,Z+0D,200377,-2215,-1803,182788618,3985866,4199848,190974332,38.13,0.77,0.67,39.57,101.07,68.12,-4.355,0,1,1.1782,-0.0798,-0.2905,-1,1,14,0,0,-6.89,0.0081,0.0081,0.0081,1,2B,red_lower_shadows>upper_shadows,0,1,0,0,hold,hold,0,0.016897815,-0.008013984,0.004577052
20150417,9608.6,9615.52,9570.93,9570.93,5148406,13.7,1.68,0.36,9520.09,8.45,0.0053,0.27,Z+0.5D,Z+0D,Z+0D,12726,-13948,-20101,182800645,3972025,4180217,190952887,37.93,0.76,0.66,39.35,101.07,58.63,-6.238,0,-1,0.8193,-0.1588,-0.4708,-1,-1,15,0,1,0,-0.0039,0.0007,0,1,None,black_without_lower_shadows,0,0,0,0,hold,hold,0,0.02863985,0.003674669,0.005721492
20150420,9541.83,9572.65,9508.57,9552.85,4912282,13.7,1.68,0.33,9525.44,8.36,0.0029,-0.16,Z+0.5D,Z+0D,Z-0D,45775,-27420,-37738,182845332,3944723,4145787,190935842,37.95,0.76,0.66,39.37,101.07,48.5,-9.51,0,0,0.3371,-0.3694,-0.6712,-1,0,16,0,2,0,0.0012,0.0032,0.0046,1,None,red_lower_shadows>upper_shadows,0,0,0,0,hold,hold_end,hold_end,0.027979085,0.017159277,0.006428448
20150421,9554.8,9598.86,9512.64,9533.98,5173309,13.6,1.68,0.34,9531.34,8.27,0.0003,-0.34,Z+0.5D,Z+0D,Z-0D,127473,-25448,-27660,183265018,3919395,4121106,191305519,38,0.76,0.66,39.42,101.07,37.77,-11.322,0,0,0.1478,-0.2749,-0.8448,-1,0,17,0,3,0,-0.0022,0.0046,0.0022,1,None,black_upper_shadows>_lower_shadows,0,0,0,0,up,up_start,up_start,0.029811265,0.0158727,0.002364175
20150422,9549.61,9630.79,9549.61,9613,5740756,13.7,1.69,0.37,9538.8,8.16,0.0077,-0.54,Z+0.5D,Z+0D,Z-0D,96237,-7006,10103,183398342,3912637,4131262,191442241,38.06,0.76,0.66,39.48,101.07,47.25,-8.359,0,1,0.2944,0.2675,-0.48,-1,1,18,0,0,-9.02,0.0066,0.0085,0.0066,1,None,red_upper_shadows>_lower_shadows,0,1,0,0,up,up,0,0.00947779,-0.003582648,-0.0275013
20150423,9655.3,9814.88,9655.3,9797.49,7896791,14,1.72,0.51,9549.79,8.06,0.0256,0.25,Z+0.5D,Z+0D,Z+0D,611830,475,161887,184026099,3913758,4293201,192233058,38.21,0.76,0.68,39.65,101.07,62.94,4.35,0,0,0.2852,0.6811,-0.0453,1,0,1,-11.7,1,0,0.0146,0.0164,0.0146,2,None,red_upper_shadows>_lower_shadows,0,1,0,0,up,up,0,-0.010767043,-0.016197006,-0.046681344
20150424,9839.71,9961.31,9839.71,9913.28,7901237,14.2,1.74,0.58,9562.11,7.97,0.0361,1.59,Z+0.5D,Z+0.5D,Z+0D,968653,3425,5591,184996410,3917742,4298875,193213027,38.57,0.76,0.68,40.01,101.07,71.76,20.954,0,0,0.1008,0.5815,0.1165,1,0,2,0,2,0,0.0074,0.0123,0.0074,3,None,red_upper_shadows>_lower_shadows,0,0,0,0,up,up,0,-0.025174312,-0.027045539,-0.054961627
20150427,9941.18,10002.58,9937.04,9973.12,6949305,14.3,1.75,0.46,9574.13,7.88,0.0408,3.63,Z+0.5D,Z+0.5D,Z+0D,567808,-17190,83996,185603148,3900815,4384018,193887981,38.57,0.76,0.69,40.02,101.07,79.19,34.231,0,0,0.1005,0.5153,0.0917,1,0,3,0,3,0,0.0032,0.0062,0.0036,4,None,red_upper_shadows>_lower_shadows,0,0,0,0,up,up_end,up_end,-0.029317806,-0.030452857,-0.078335566
20150428,9998.08,10014.28,9918.01,9956.83,6429870,14.2,1.75,0.41,9584.75,7.81,0.0381,5.29,Z+0.5D,Z+0.5D,Z+0D,354736,3543,19439,185953647,3904643,4403526,194261816,38.55,0.76,0.69,40,101.07,82.34,39.89,1,0,0.3995,0.7396,0.0607,1,0,4,0,4,0,-0.0041,0.0016,0.0039,1,4R,black_lower_shadows>upper_shadows,0,0,0,0,down,down_start,down_start,-0.023372901,-0.026443155,-0.066118433
20150429,9934.82,9978.87,9842.5,9853.83,6257226,14.1,1.73,0.4,9592.82,7.73,0.0268,5.66,Z+0.5D,Z+0D,Z+0D,176030,-4719,-29985,186148658,3900505,4373626,194422789,38.42,0.75,0.68,39.85,101.07,77.65,35.967,0,-1,0.1309,0.6869,0.0932,1,-1,5,0,0,24.86,-0.0082,0.0044,0.0012,2,None,black_upper_shadows>_lower_shadows,0,0,0,0,down,down,0,-0.024660462,-0.014308142,-0.055951848
20150430,9841.15,9894.9,9820.05,9820.05,5308552,14,1.73,0.4,9598.64,7.63,0.0228,5.84,Z+0.5D,Z+0D,Z+0D,139988,-1600,-1716,186275430,3899268,4372113,194546811,38.36,0.76,0.69,39.81,101.07,72.3,28.442,0,0,0.2096,0.1969,0.1885,1,0,6,0,0,0,-0.0021,0.0054,0,3,None,black_without_lower_shadows,0,0,0,0,down,down,0,-0.024497839,-0.012116028,-0.052761442
20150504,9853.51,9871.65,9800.48,9845.04,5334500,14,1.73,0.35,9604.76,7.53,0.0247,6.84,Z+0.5D,Z+0D,Z+0D,54537,8918,37818,186401009,3908998,4410203,194720210,38.42,0.76,0.69,39.87,100.81,70.29,21.879,0,0,0.3711,-0.0218,0.3911,1,0,7,0,0,0,-0.0009,0.0018,0.0045,4,None,black_lower_shadows>upper_shadows,0,0,0,0,down,down,0,-0.024270089,-0.022280255,-0.059477666
20150505,9849.13,9855.64,9788.13,9820.13,5211353,13.9,1.73,0.32,9609.74,7.44,0.0217,8.17,Z+0.5D,Z+0D,Z+0D,153276,339,-26128,186505320,3909542,4384530,194799392,38.42,0.76,0.69,39.87,100.81,66.27,14.852,0,0,0.5622,-0.2035,0.2448,1,0,8,0,0,0,-0.0029,0.0007,0.0033,5,None,black_lower_shadows>upper_shadows,0,0,0,0,down,down,0,-0.010525319,-0.020964081,-0.06184745
20150506,9780.39,9829.43,9735.94,9818.2,5746815,13.9,1.73,0.34,9614.86,7.36,0.0209,9.54,Z+0.5D,Z+0D,Z+0.5D,119316,-6605,-2019,186647621,3903210,4383629,194934460,38.43,0.76,0.69,39.88,100.81,59.31,7.804,0,0,0.2273,-0.3664,-0.0286,1,0,9,0,0,0,0.0039,0.005,0.0084,1,5B,red_lower_shadows>upper_shadows,0,0,0,0,down,down,0,-0.013535068,-0.026652543,-0.06400053
20150507,9789.82,9789.82,9704.11,9704.11,5892696,13.8,1.71,0.34,9619.48,7.32,0.0088,10.2,Z+0.5D,Z+0D,Z+0.5D,1606,-8237,-26318,186688659,3895113,4360707,194944479,38.46,0.76,0.69,39.91,100.81,39.54,-2.374,0,0,-0.4649,-0.7629,-0.589,-1,0,1,23.15,1,0,-0.0088,0,0,1,None,black_without_upper_shadows,0,0,0,0,down,down,0,-0.012937817,-0.036631901,-0.05005508
20150508,9724.29,9760.51,9692,9692,4908798,13.8,1.7,0.3,9624.98,7.31,0.0069,10.63,Z+0.5D,Z+0D,Z+0.5D,113487,-6612,-49844,186820524,3888637,4311323,195020484,38.49,0.75,0.68,39.92,100.81,26.36,-10.242,0,0,-1.0015,-1.0613,-1.1054,-1,0,2,0,2,0,-0.0033,0.0037,0,2,None,black_without_lower_shadows,0,0,0,0,down,down,0,-0.005489063,-0.0363052,-0.036135988
20150511,9763.94,9797.19,9635.88,9663.72,5667335,13.7,1.7,0.34,9629.59,7.31,0.0035,10.45,Z+0.5D,Z+0D,Z+0.5D,107392,-6525,-56755,186936755,3882405,4255278,195074438,38.7,0.76,0.68,40.14,100.81,20.03,-16.392,0,0,-1.3746,-1.1657,-1.4619,-1,0,3,0,3,0,-0.0103,0.0034,0.0029,3,None,black_upper_shadows>_lower_shadows,0,0,0,0,down,down,0,-0.001919551,-0.030556556,-0.028206529
20150512,9637.71,9702.67,9637.21,9680.73,5224331,13.7,1.7,0.32,9633.46,7.3,0.0049,10.05,Z+0.5D,Z+0D,Z+0.5D,75652,-2768,18813,187028591,3881560,4274289,195184440,38.63,0.76,0.68,40.07,100.81,17.71,-20.835,-1,0,-1.5367,-0.8833,-1.5399,-1,0,4,0,4,0,0.0045,0.0067,0.0045,1,3B,red_upper_shadows>_lower_shadows,0,0,0,0,down,down,0,-0.001169333,-0.050498258,-0.029276718
20150513,9697.17,9743.33,9687.66,9724.11,5616366,13.8,1.71,0.34,9636.96,7.27,0.009,9.1,Z+0.5D,Z+0D,Z+0.5D,40476,8215,19832,187116194,3890209,4294216,195300619,38.71,0.76,0.69,40.16,100.81,23.16,-20.148,0,1,-1.2098,-0.2854,-1.212,-1,1,5,0,0,-12.46,0.0028,0.0047,0.0038,2,None,red_upper_shadows>_lower_shadows,0,1,0,0,down,down,0,-0.003143732,-0.04376853,-0.025479967
20150514,9730.33,9734.55,9600.24,9610.83,5719428,13.7,1.69,0.35,9638.61,7.2,-0.0029,7.45,Z+0.5D,Z-0D,Z+0D,-145747,-12430,-53827,187000940,3877837,4240457,195119234,38.66,0.76,0.68,40.1,100.81,16.74,-24.221,-1,-1,-1.463,-0.6065,-1.5012,-1,-1,6,0,1,0,-0.0124,0.0004,0.0011,1,2R,black_lower_shadows>upper_shadows,0,0,0,0,down,down,0,0.010614068,-0.032082557,-0.015426347
20150515,9638.06,9644.83,9552.86,9579.48,4901352,13.6,1.68,0.3,9640.67,7.11,-0.0064,6.01,Z+0.5D,Z-0D,Z+0D,-2670,-12746,-36841,187011654,3865300,4203856,195080810,38.73,0.76,0.68,40.17,100.81,14.09,-29.049,-1,0,-1.6072,-0.3976,-1.6556,-1,0,7,0,2,0,-0.0061,0.0007,0.0028,2,None,black_lower_shadows>upper_shadows,0,0,0,0,down,down,0,0.012692756,-0.028973389,-0.035845369
20150518,9603.75,9612.44,9550.76,9606.1,5186521,13.6,1.69,0.33,9643.74,6.99,-0.0039,4.19,Z+0.5D,Z-0D,Z+0D,92763,-15266,-15920,187172905,3850196,4188183,195211284,38.82,0.76,0.68,40.26,100.81,16.01,-30.542,-1,1,-1.4205,-0.4787,-1.4568,-1,0,8,0,3,0,0.0002,0.0009,0.0058,1,2B,red_lower_shadows>upper_shadows,0,0,1,0,down,down,0,0.002039329,-0.036083322,-0.029468775
20150519,9623.95,9722.8,9623.95,9716.77,6558000,13.8,1.71,0.38,9649.13,6.85,0.007,3.68,Z+0.5D,Z+0D,Z+0D,176422,10455,68239,187574158,3861335,4256522,195692015,38.82,0.76,0.69,40.27,100.81,33.13,-23.638,0,0,-0.5823,-0.044,-0.7505,-1,1,9,0,0,-27.94,0.0096,0.0102,0.0096,2,None,red_upper_shadows>_lower_shadows,0,1,0,0,down,down,0,-0.010549802,-0.051868059,-0.03514954
20150520,9726.02,9736.09,9662.86,9685.31,6006602,13.8,1.7,0.35,9652.84,6.7,0.0034,3.21,Z+0.5D,Z+0D,Z+0D,-101682,6640,-43347,187523096,3868144,4213222,195604462,38.82,0.76,0.68,40.26,100.81,40.29,-18.409,0,0,0.0188,0.2124,-0.2103,-1,0,10,0,0,0,-0.0042,0.001,0.0023,1,2R,black_lower_shadows>upper_shadows,0,0,0,0,down,down,0,-0.013297458,-0.051157888,-0.031601467
20150521,9647.53,9647.53,9536.16,9578.56,5495832,13.6,1.68,0.35,9654.22,6.52,-0.0079,1.55,Z+0.5D,Z-0D,Z+0D,-314442,-7846,-52758,187261033,3860369,4160608,195282010,38.8,0.76,0.68,40.24,100.81,32.27,-21.132,0,-1,0.2023,-0.0869,-0.1138,-1,-1,11,0,1,0,-0.0072,0,0.0044,2,None,black_without_upper_shadows,0,0,0,0,down,down,0,-0.024004652,-0.037603773,-0.023002414
20150522,9606.51,9674.77,9606.51,9638.8,5692444,13.7,1.69,0.36,9656.04,6.29,-0.0018,0.24,Z+0.5D,Z-0D,Z+0D,10373,-6500,30063,187370382,3854383,4190909,195415674,38.84,0.76,0.68,40.28,100.81,38.03,-18.328,0,1,0.6411,-0.2186,0.1773,-1,1,12,0,0,-21.13,0.0034,0.0071,0.0034,1,2B,red_upper_shadows>_lower_shadows,0,0,0,0,down,down,0,-0.030986222,-0.030816077,-0.039718637
20150525,9654.28,9654.28,9589.32,9645.17,4733534,13.7,1.7,0.27,9656.3,6.02,-0.0012,-0.71,Z+0.5D,Z-0D,Z-0D,-74984,3381,-3481,187288867,3857925,4187451,195334243,38.92,0.77,0.69,40.38,100.81,42.89,-16.043,0,0,0.8845,-0.4139,0.0668,-1,0,13,0,0,0,-0.0009,0,0.0058,1,None,black_without_upper_shadows,0,0,0,0,down,down,0,-0.028692081,-0.026337535,-0.040954177
20150526,9688.31,9724.36,9649.62,9669.41,5040137,13.7,1.7,0.28,9655.8,5.74,0.0014,-1.19,Z+0.5D,Z+0D,Z-0D,89790,-11797,-3471,187225687,3847388,4184275,195257350,38.86,0.77,0.68,40.31,100.81,50.81,-10.914,0,0,0.7857,-0.3433,0.0716,-1,0,14,0,0,0,-0.002,0.0037,0.002,2,None,black_upper_shadows>_lower_shadows,0,0,0,0,down,down,0,-0.049386674,-0.02814029,-0.071700342
20150527,9666.89,9710.29,9648.71,9693.54,5959615,13.8,1.7,0.36,9656.99,5.46,0.0038,-1.67,Z+0D,Z+0D,Z-0D,178024,1773,31719,187399503,3849301,4216082,195464886,38.81,0.77,0.69,40.27,100.81,60.11,-6.568,0,0,1.2784,0.0849,0.425,-1,0,15,0,0,0,0.0028,0.0045,0.0046,1,2B,red_lower_shadows>upper_shadows,0,1,0,0,down,down,0,-0.040752914,-0.022406675,-0.080405095
20150528,9741.57,9766.21,9704.93,9712.84,6343829,13.8,1.71,0.41,9658.85,5.16,0.0056,-2.76,Z+0D,Z+0D,Z-0D,17482,-3891,-1320,187414835,3847371,4214870,195477076,38.92,0.77,0.69,40.38,100.81,65.67,-1.054,0,0,1.5392,-0.0366,0.5193,-1,0,16,0,0,0,-0.003,0.0025,0.0008,1,None,black_upper_shadows>_lower_shadows,0,0,0,0,down,down,0,-0.042248199,-0.025766923,-0.069899226
20150529,9727.59,9747.27,9693,9701.07,6496285,13.8,1.7,0.51,9660.44,4.85,0.0042,-3.2,Z+0D,Z+0D,Z-0D,-93844,-6792,-1063,187326598,3840780,4213928,195381306,38.89,0.77,0.69,40.35,100.81,67.67,1.632,0,0,1.4414,0.1434,0.1307,1,0,1,-16.87,1,0,-0.0027,0.002,0.0008,2,None,black_upper_shadows>_lower_shadows,0,0,0,0,down,down,0,-0.041143915,-0.047929764,-0.067962606
20150601,9688.13,9692.34,9589.09,9625.69,5117914,13.9,1.69,0.33,9660.5,4.53,-0.0036,-4.73,Z+0D,Z-0D,Z-0D,-188434,-26050,-19651,187152421,3814729,4194484,195161634,38.79,0.77,0.69,40.25,100.59,58.09,-1.667,0,-1,0.5616,0.1804,-0.2124,-1,-1,1,0,2,0,-0.0065,0.0004,0.0038,3,None,black_lower_shadows>upper_shadows,0,0,0,0,down,down,0,-0.038045065,-0.03144398,-0.059371328
20150602,9619.88,9657.02,9584.56,9614.26,5518705,13.9,1.69,0.36,9660.82,4.17,-0.0048,-6.49,Z+0D,Z-0D,Z-0D,-30935,-18465,-20507,187078118,3796264,4174254,195048636,38.74,0.77,0.69,40.2,100.59,50.04,-4.605,0,0,0.2167,0.2813,-0.4845,-1,0,2,0,3,0,-0.0006,0.0039,0.0031,4,None,black_upper_shadows>_lower_shadows,0,0,0,0,down,down,0,-0.041758804,-0.024862028,-0.059500159
20150603,9617.75,9645.48,9550.44,9556.52,5909995,13.8,1.68,0.37,9659.33,3.79,-0.0107,-8.78,Z+0D,Z-0D,Z-0D,-83201,-13645,-20107,187000811,3782619,4159864,194943294,38.74,0.76,0.69,40.19,100.59,34.3,-8.72,0,0,0.061,-0.3203,-0.9141,-1,0,3,0,4,0,-0.0064,0.0029,0.0006,5,None,black_upper_shadows>_lower_shadows,0,0,0,0,down,down,0,-0.038370662,-0.018550686,-0.053423213
20150604,9537.09,9558.77,9325.01,9348.63,7512610,13.5,1.64,0.51,9655.76,3.39,-0.0323,-11.87,Z+0D,Z-0.5D,Z-0.5D,-283133,-19978,-107410,186843517,3762655,4052722,194658894,38.71,0.75,0.67,40.13,100.59,24.65,-22.382,0,0,-0.4336,-0.9374,-1.2354,-1,0,4,0,5,0,-0.02,0.0023,0.0025,6,None,black_lower_shadows>upper_shadows,0,0,0,0,down,down,0,-0.013933592,0.001026888,-0.039966284
20150605,9328.02,9371.41,9272.94,9340.13,6120810,13.5,1.64,0.41,9652.49,2.98,-0.0329,-13.63,Z+0D,Z-0.5D,Z-0.5D,-232813,-24943,-40329,186626236,3737727,4013037,194377000,38.68,0.76,0.66,40.1,100.59,20.97,-33.737,0,0,-0.7155,-1.2302,-1.29,-1,0,5,0,6,0,0.0013,0.0046,0.0072,1,6B,red_lower_shadows>upper_shadows,0,0,0,0,down,down,0,0.000175586,-0.009011652,-0.035777875
20150608,9324.22,9419.22,9258.98,9368.43,5366753,13.6,1.65,0.35,9649.91,2.6,-0.0296,-14.2,Z+0D,Z-0.5D,Z-0.5D,-170675,-23787,-6476,186446246,3714122,4006901,194167269,38.57,0.76,0.66,39.99,100.59,21.17,-37.44,0,1,-0.8755,-1.3193,-1.1104,-1,0,6,0,7,0,0.0047,0.0101,0.0118,2,None,red_lower_shadows>upper_shadows,0,0,0,0,down,down,0,0.002424099,-0.012624314,-0.048004842
20150609,9346.11,9363.52,9191.87,9191.87,6363724,13.3,1.62,0.41,9643.17,2.21,-0.0479,-15.26,Z+0D,Z-0.5D,Z-0.5D,-63460,-27326,-61411,186362678,3686869,3945621,193995168,38.72,0.75,0.65,40.12,100.59,14.11,-45.104,-1,-1,-1.4493,-1.764,-1.1106,-1,0,7,0,8,0,-0.0166,0.0019,0,1,2R,black_without_lower_shadows,0,0,0,0,down,down,0,0.022350186,-0.023472917,-0.04359831
20150610,9246.66,9334.5,9246.66,9298.5,5573210,13.5,1.64,0.37,9638.49,1.84,-0.0359,-15.4,Z+0D,Z-0.5D,Z-0.5D,-5495,-18337,13475,186344443,3668599,3960430,193973472,38.62,0.76,0.66,40.04,100.59,15.81,-43.338,-1,1,-1.424,-1.5916,-0.6672,-1,1,8,0,0,-19,0.0056,0.0095,0.0056,1,None,red_upper_shadows>_lower_shadows,0,0,0,0,down,down,0,0.019125665,-0.041336775,-0.057067269
20150611,9330.99,9358.48,9251.18,9302.49,5385056,13.5,1.64,0.36,9634.98,1.48,-0.0351,-15.92,Z+0D,Z-0.5D,Z-0.5D,-233580,-29035,-10310,186085168,3640061,3950687,193675916,38.72,0.76,0.66,40.14,100.59,17.91,-38.888,-1,0,-1.3293,-1.3955,-0.5389,-1,0,9,0,0,0,-0.0031,0.0029,0.0055,1,None,black_lower_shadows>upper_shadows,0,0,0,0,down,down,0,0.017208296,-0.028870765,-0.080173158
